url,registrable,url_length,url_entropy,num_subdomains,is_idn,has_repeated_digits,mixed_script,domain_age_days,is_newly_registered,is_very_new,registrar,country,days_until_expiry,is_self_signed,cert_age_days,has_credential_form,form_count,password_fields,email_fields,has_suspicious_forms,suspicious_form_count,keyword_count,html_size,external_links,iframe_count,js_obfuscated,js_keylogger,js_form_manipulation,js_eval_usage,js_risk_score,redirect_count,had_redirects,a_count,mx_count,ns_count,favicon_md5,favicon_sha256,document_text,doc_has_verdict,doc_verdict,doc_risk_score,doc_form_count,doc_submit_buttons,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,doc_length,screenshot_phash,ocr_text,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords
https://mp.gov.in/,mp.gov.in,18,3.5724,1,0,0,0,7416,0,0,National Informatics Centre,IN,253,0,999,0,1,0,0,0,0,0,38884,57,0,0,0,0,0,0,86,1,1,1,4,0a87ebdd057a58066f457b031a217c5d,ca7ff996240d8a0fb4324737c5d5b41f1884616ee172d04823b2326d6e5f8df5,"https://mp.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: mp.gov.in
URL: https://mp.gov.in/
Registrable Domain: mp.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 18 chars, Entropy: 3.57
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 57

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:50:24.488237+00:00
   P",1.0,benign,0.0,1.0,,0.0,0.0,0.0,0.0,522.0,afc0407af093aeae,,0.0,0.0,0.0
,odisha.gov.in,0,0.0,0,0,0,0,5058,0,0,National Informatics Centre,IN,55,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: odisha.gov.in
Registrable Domain: odisha.gov.in

📡 DNS Records:
   A (IPv4): 164.100.141.48, 117.250.67.148
   MX (Mail): mail.odisha.gov.in
   NS (Nameservers): ns1.ocachosting.in, ns3.ocachosting.in, ns2.ocachosting.in, ns4.ocachosting.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 5058 days
   Days Until Expiry: 55

🌍 Network & Location:
   ASN: 4758
   Country: IN

📊 Metadata:
   First Seen: 2025-10-14T1",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,565.0,,,,,
https://nagaland.gov.in/,nagaland.gov.in,24,3.7406,1,0,0,0,6761,0,0,National Informatics Centre,IN,178,0,999,0,0,0,0,0,0,0,52978,32,0,0,0,0,0,0,13,1,1,1,2,29d5fb005668d8b824d7083786252fd9,e7e9a528900b73ff82f9f8a95ea502b26afb9142c416fa2c85af0694dfd6799c,"https://nagaland.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: nagaland.gov.in
URL: https://nagaland.gov.in/
Registrable Domain: nagaland.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 24 chars, Entropy: 3.74
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 32

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:51:17.195059+00:00
   Processing Stage: rules:benign",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,450.0,ccba324c4cb333cd,,0.0,0.0,0.0
https://py.gov.in/,py.gov.in,18,3.5724,1,0,0,0,7416,0,0,National Informatics Centre,IN,253,0,999,0,1,0,0,0,0,1,121736,44,0,1,0,1,0,10,137,1,1,1,3,00c46d96684f80bba586f92a4e91255e,e627f85931ed1a8ab2a8a3c7d485f8a49714f6740a3ed91b1f59b2f64cd09859,"https://py.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: py.gov.in
URL: https://py.gov.in/
Registrable Domain: py.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 18 chars, Entropy: 3.57
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 44

   🚩 Phishing Keywords Detected: account

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code",1.0,benign,0.0,1.0,,0.0,0.0,0.0,0.0,661.0,ebe310b61cc9c959,,0.0,0.0,0.0
,telangana.gov.in,0,0.0,0,0,0,0,4184,0,0,National Informatics Centre,IN,198,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: telangana.gov.in
Registrable Domain: telangana.gov.in

📡 DNS Records:
   A (IPv4): 103.122.128.143
   MX (Mail): mailgw.nic.in
   NS (Nameservers): dns2.telangana.gov.in, dns1.telangana.gov.in, dns3.telangana.gov.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 4184 days
   Days Until Expiry: 198

🌍 Network & Location:
   ASN: 136659
   Country: IN

📊 Metadata:
   First Seen: 2025-10-14T14:43:45.080715+00:00
 ",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,543.0,,,,,
https://tripura.gov.in/,tripura.gov.in,23,3.7623,1,0,0,0,7556,0,0,National Informatics Centre,IN,113,0,999,0,0,0,0,0,0,0,257088,70,1,1,0,0,0,0,198,1,1,1,4,155d25997edcb83aca9b9c158916d832,db55cf907a70ea06553457fd9c9b9945010f0ba527d8bef9327e5fd2335a40b4,"https://tripura.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: tripura.gov.in
URL: https://tripura.gov.in/
Registrable Domain: tripura.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.76
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 70

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metadata:
   First Seen: 2025-10-14T14:52:02.707574+00:00
   Processing Stage: rules:benign",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,480.0,aef041a7c08f1fc9,,0.0,0.0,0.0
,wb.gov.in,0,0.0,0,0,0,0,8271,0,0,National Informatics Centre,IN,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: wb.gov.in
Registrable Domain: wb.gov.in

📡 DNS Records:
   A (IPv4): 202.61.117.51
   MX (Mail): mail.wb.gov.in, wb-gov-in.mail.protection.outlook.com
   NS (Nameservers): ns2.nic.in, ns7.nic.in, ns10.nic.in, ns1.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 8271 days
   Days Until Expiry: 136

🌍 Network & Location:
   ASN: 55741
   Country: IN

📊 Metadata:
   First Seen: 2025-10-14T14:43:45.291999+00:0",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,546.0,,,,,
,up.gov.in,0,0.0,0,0,0,0,7416,0,0,National Informatics Centre,IN,253,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: up.gov.in
Registrable Domain: up.gov.in

📡 DNS Records:
   A (IPv4): 164.100.181.61
   MX (Mail): mailgw.nic.in
   NS (Nameservers): ns1.nic.in, ns2.nic.in, ns7.nic.in, ns10.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 7416 days
   Days Until Expiry: 253

🌍 Network & Location:
   ASN: 55824
   Country: IN

📊 Metadata:
   First Seen: 2025-10-14T14:43:21.820978+00:00
   Processing Stage: rules:benign",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,507.0,,,,,
,uk.gov.in,0,0.0,0,0,0,0,6121,0,0,National Informatics Centre,IN,87,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,,," Domain: uk.gov.in
Registrable Domain: uk.gov.in

📊 Metadata:
   First Seen: 1760453016032",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,89.0,,,,,
,tcs.com,0,0.0,0,0,0,0,10185,0,0,"Network Solutions, LLC",IN,2231,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: tcs.com
Registrable Domain: tcs.com

📡 DNS Records:
   A (IPv4): 4.247.162.6
   MX (Mail): Inblrg05.tcs.com, Inmumg05.tcs.com, inchng05.tcs.com, inmumg01.tcs.com, inblrg01.tcs.com, usnjyg01.tcs.com, uklong01.tcs.com, inchng04.tcs.com, inblrg03.tcs.com, inchng01.tcs.com, inmumg02.tcs.com, inchng02.tcs.com, Inmumg04.tcs.com, Inblrg04.tcs.com
   NS (Nameservers): ns5.tcs.com, ns7.tcs.com, ns8.tcs.com, ns6.tcs.com, ns3.tcs.com

📋 WHOIS Informatio",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,755.0,,,,,
https://www.bhimupi.org.in/,bhimupi.org.in,27,3.8282,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,2,52503,33,3,1,0,0,0,0,69,1,0,0,0,fb73d19d9b99fd10761c01385dbc15d9,d7c5a6b0e4491e558352e046b3c34ddf99734aa66ff974675f61a955c2a4be57,"https://www.bhimupi.org.in/ Domain: www.bhimupi.org.in
URL: https://www.bhimupi.org.in/
Registrable Domain: bhimupi.org.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.83
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      HTML Size: 52,503 bytes
      Internal Links: 29
      External Links: 33
      Images: 43
      ⚠️ IFrames: 3
      External Scripts: 17
      Favicon: Present

   🚩 Phishing Keywords Detected: account, secure

   ⚠️ JavaScrip",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,546.0,8e4d42c744b6b6b6,,0.0,0.0,0.0
https://www.bhimupi.org.in/,bhimupi.org.in,27,3.8282,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,2,52503,33,3,1,0,0,0,0,69,1,0,0,0,fb73d19d9b99fd10761c01385dbc15d9,d7c5a6b0e4491e558352e046b3c34ddf99734aa66ff974675f61a955c2a4be57,"https://www.bhimupi.org.in/ Domain: www.bhimupi.org.in
URL: https://www.bhimupi.org.in/
Registrable Domain: bhimupi.org.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.83
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      HTML Size: 52,503 bytes
      Internal Links: 29
      External Links: 33
      Images: 43
      ⚠️ IFrames: 3
      External Scripts: 17
      Favicon: Present

   🚩 Phishing Keywords Detected: account, secure

   ⚠️ JavaScrip",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,529.0,8e4d42c744b6b6b6,,0.0,0.0,0.0
https://aicte.gov.in/,aicte-india.org,21,3.749,1,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,3,234589,64,6,1,0,0,0,0,138,1,0,0,0,e38879390071049592c7aeb6d7fa4e76,e6831b2c38f61a6eab3ab17e7dfa783b005e3b59d99fb5634d24798484e4e810,"https://aicte.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: aicte.gov.in
URL: https://aicte.gov.in/
Registrable Domain: aicte-india.org

🔍 Page Features & Analysis:

   URL Structure:
      Length: 21 chars, Entropy: 3.75
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Search

   📄 Page Content:
      External Links: 64

   🚩 Phishing Keywords Detected: account, login,",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,540.0,eac1159760be1d8d,,0.0,0.0,0.0
https://aicte.gov.in/,aicte-india.org,21,3.749,1,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,3,234589,64,6,1,0,0,0,0,138,1,0,0,0,e38879390071049592c7aeb6d7fa4e76,e6831b2c38f61a6eab3ab17e7dfa783b005e3b59d99fb5634d24798484e4e810,"https://aicte.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: aicte.gov.in
URL: https://aicte.gov.in/
Registrable Domain: aicte-india.org

🔍 Page Features & Analysis:

   URL Structure:
      Length: 21 chars, Entropy: 3.75
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Search

   📄 Page Content:
      External Links: 64

   🚩 Phishing Keywords Detected: account, login,",1.0,benign,0.0,1.0,Search,1.0,1.0,0.0,0.0,653.0,eac1159760be1d8d,,0.0,0.0,0.0
https://www.bseindia.com/,bseindia.com,25,3.9435,1,0,0,0,9999,0,0,,,0,0,999,0,2,0,0,0,0,2,435347,95,3,0,0,0,0,0,128,1,0,0,0,4584b85b70e3927c001bbf719205a51d,3d7a879469a93c0f151c1e718ea682a1ec0eaf664fa3f356068a89938d0bd25c,"https://www.bseindia.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.bseindia.com
URL: https://www.bseindia.com/
Registrable Domain: bseindia.com

🔍 Page Features & Analysis:

   URL Structure:
      Length: 25 chars, Entropy: 3.94
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 95

   🚩 Phishing Keywords Detected: login, suspended

   ⚠️ JavaScript ",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,591.0,92c7479a41ce1cf9,,0.0,0.0,0.0
https://www.bseindia.com/,bseindia.com,25,3.9435,1,0,0,0,9999,0,0,,,0,0,999,0,2,0,0,0,0,2,435347,95,3,0,0,0,0,0,128,1,0,0,0,4584b85b70e3927c001bbf719205a51d,3d7a879469a93c0f151c1e718ea682a1ec0eaf664fa3f356068a89938d0bd25c,"https://www.bseindia.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.bseindia.com
URL: https://www.bseindia.com/
Registrable Domain: bseindia.com

🔍 Page Features & Analysis:

   URL Structure:
      Length: 25 chars, Entropy: 3.94
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 95

   🚩 Phishing Keywords Detected: login, suspended

   ⚠️ JavaScript ",1.0,benign,0.0,2.0,,1.0,0.0,0.0,0.0,590.0,92c7479a41ce1cf9,,0.0,0.0,0.0
https://www.epfindia.gov.in/site_en/index.php,epfindia.gov.in,45,4.0003,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,4,397607,475,0,1,1,0,0,25,42,1,0,0,0,240211bf7cb5c0af305185d1d53498db,b8f75849575c0396e5ccc4de45a0735a3ff83459784ee000b7acf7b6d9876c1c,"https://www.epfindia.gov.in/site_en/index.php 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.epfindia.gov.in
URL: https://www.epfindia.gov.in/site_en/index.php
Registrable Domain: epfindia.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 45 chars, Entropy: 4.00
      Subdomains: 2, Hyphens: 0, Special Chars: 1

   📄 Page Content:
      External Links: 475

   🚩 Phishing Keywords Detected: password, account, login, secure

  ",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,480.0,ee3f30c0c194353f,,0.0,0.0,0.0
https://www.epfindia.gov.in/site_en/index.php,epfindia.gov.in,45,4.0003,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,4,397607,475,0,1,1,0,0,25,42,1,0,0,0,240211bf7cb5c0af305185d1d53498db,b8f75849575c0396e5ccc4de45a0735a3ff83459784ee000b7acf7b6d9876c1c,"https://www.epfindia.gov.in/site_en/index.php 🚨 VERDICT: BENIGN (Risk Score: 10/100, Confidence: 0.50)
   Risk Indicators: Elevated URL entropy

Domain: www.epfindia.gov.in
URL: https://www.epfindia.gov.in/site_en/index.php
Registrable Domain: epfindia.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 45 chars, Entropy: 4.00
      Subdomains: 2, Hyphens: 0, Special Chars: 1

   📄 Page Content:
      External Links: 475

   🚩 Phishing Keywords Detected: password, account, login, secure

  ",1.0,benign,10.0,0.0,,1.0,0.0,0.0,0.0,682.0,ee3f30c0c194353f,,0.0,0.0,0.0
https://www.dgft.gov.in/CP/,dgft.gov.in,27,3.8562,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,4,188507,221,5,1,0,1,0,20,93,1,0,0,0,4f6da84debf8af3f372aa57c54df0574,9aebb9c0c3b5a5267ea73a432c30380c2fe3b9d14d0e2427c7456ad026d1b4d5,"https://www.dgft.gov.in/CP/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.dgft.gov.in
URL: https://www.dgft.gov.in/CP/
Registrable Domain: dgft.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.86
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 221

   🚩 Phishing Keywords Detected: account, login, secure, verify

",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,417.0,99993f374dc442c6,,0.0,0.0,0.0
https://www.dgft.gov.in/CP/,dgft.gov.in,27,3.8562,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,4,188507,221,5,1,0,1,0,20,93,1,0,0,0,4f6da84debf8af3f372aa57c54df0574,9aebb9c0c3b5a5267ea73a432c30380c2fe3b9d14d0e2427c7456ad026d1b4d5,"https://www.dgft.gov.in/CP/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.dgft.gov.in
URL: https://www.dgft.gov.in/CP/
Registrable Domain: dgft.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.86
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 221

   🚩 Phishing Keywords Detected: account, login, secure, verify

",1.0,benign,0.0,1.0,,1.0,1.0,0.0,0.0,702.0,99993f374dc442c6,,0.0,0.0,0.0
https://www.goa.gov.in/,goa.gov.in,23,3.6425,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,1,136760,31,1,0,1,0,0,25,105,1,0,0,0,c5bc9f3eca4c6372c68fa71543e7c264,0ba8c69a4bffd500ddf5537a61541e1e78b184beee9429aef48833b5729be900,"https://www.goa.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.goa.gov.in
URL: https://www.goa.gov.in/
Registrable Domain: goa.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.64
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 31

   🚩 Phishing Keywords Detected: account

   ⚠️ JavaScript Behavior:
      🚨",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,470.0,b4ab3d9450fcca16,,0.0,0.0,0.0
https://www.goa.gov.in/,goa.gov.in,23,3.6425,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,1,136760,31,1,0,1,0,0,25,105,1,0,0,0,c5bc9f3eca4c6372c68fa71543e7c264,0ba8c69a4bffd500ddf5537a61541e1e78b184beee9429aef48833b5729be900,"https://www.goa.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.goa.gov.in
URL: https://www.goa.gov.in/
Registrable Domain: goa.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.64
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 31

   🚩 Phishing Keywords Detected: account

   ⚠️ JavaScript Behavior:
      🚨",1.0,benign,0.0,1.0,,0.0,0.0,0.0,0.0,639.0,b4ab3d9450fcca16,,0.0,0.0,0.0
https://esic.gov.in/,esic.nic.in,20,3.6842,1,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,2,85836,64,0,0,0,0,0,0,69,1,0,0,0,f602eb72fe8c8cae67c3944580bc8c08,b35a249801b48fa6bb4af098e7ce0d0254e37be349d845cd28541b6e586dde9a,"https://esic.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: esic.gov.in
URL: https://esic.gov.in/
Registrable Domain: esic.nic.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 20 chars, Entropy: 3.68
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Search

   📄 Page Content:
      External Links: 64

   🚩 Phishing Keywords Detected: password, login

   ⚠️",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,403.0,b6db258d38f0c227,,0.0,0.0,0.0
https://esic.gov.in/,esic.nic.in,20,3.6842,1,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,2,85836,64,0,0,0,0,0,0,69,1,0,0,0,f602eb72fe8c8cae67c3944580bc8c08,b35a249801b48fa6bb4af098e7ce0d0254e37be349d845cd28541b6e586dde9a,"https://esic.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: esic.gov.in
URL: https://esic.gov.in/
Registrable Domain: esic.nic.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 20 chars, Entropy: 3.68
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Search

   📄 Page Content:
      External Links: 64

   🚩 Phishing Keywords Detected: password, login

   ⚠️",1.0,benign,0.0,1.0,Search,1.0,0.0,0.0,0.0,607.0,b6db258d38f0c227,,0.0,0.0,0.0
https://home.iitd.ac.in/,iitd.ac.in,24,3.7091,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,0,295663,511,0,1,0,0,0,0,144,1,0,0,0,628e012a5e771720a057adc0c406f5f9,44cd0aeb3e43a77a4ac048e5b9db4ffa0f7e39cb8f32c9454eee4a661ff352bb,"https://home.iitd.ac.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: home.iitd.ac.in
URL: https://home.iitd.ac.in/
Registrable Domain: iitd.ac.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 24 chars, Entropy: 3.71
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 511

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metadata:",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,490.0,eb95545a126e39e2,,0.0,0.0,0.0
https://home.iitd.ac.in/,iitd.ac.in,24,3.7091,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,0,295663,511,0,1,0,0,0,0,144,1,0,0,0,628e012a5e771720a057adc0c406f5f9,44cd0aeb3e43a77a4ac048e5b9db4ffa0f7e39cb8f32c9454eee4a661ff352bb,"https://home.iitd.ac.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: home.iitd.ac.in
URL: https://home.iitd.ac.in/
Registrable Domain: iitd.ac.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 24 chars, Entropy: 3.71
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 511

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated Code Detected

📊 Metadata:",1.0,benign,0.0,1.0,,0.0,0.0,0.0,0.0,569.0,eb95545a126e39e2,,0.0,0.0,0.0
https://www.gst.gov.in/,gst.gov.in,23,3.5227,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,3,333604,15,3,0,0,0,0,0,74,1,0,0,0,c0d60d28cb9ef691ceb188b69003d7eb,e4c6bb2bc32eba1cffe8732461655277cfa66c15b7b2be8493771c8c160543fe,"https://www.gst.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.gst.gov.in
URL: https://www.gst.gov.in/
Registrable Domain: gst.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.52
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 15

   🚩 Phishing Keywords Detected: account, login, verify

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:45:28.141439+00:00
   Processing Stage: ",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,415.0,b5a524bb2b0bc347,,0.0,0.0,0.0
https://www.gst.gov.in/,gst.gov.in,23,3.5227,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,3,333604,15,3,0,0,0,0,0,74,1,0,0,0,c0d60d28cb9ef691ceb188b69003d7eb,e4c6bb2bc32eba1cffe8732461655277cfa66c15b7b2be8493771c8c160543fe,"https://www.gst.gov.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.gst.gov.in
URL: https://www.gst.gov.in/
Registrable Domain: gst.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.52
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 15

   🚩 Phishing Keywords Detected: account, login, verify

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:45:28.141439+00:00
   Processing Stage: ",1.0,benign,0.0,0.0,,1.0,1.0,0.0,0.0,500.0,b5a524bb2b0bc347,,0.0,0.0,0.0
https://www.iitb.ac.in/,iitb.ac.in,23,3.4899,2,0,0,0,9999,0,0,,,0,0,999,0,2,0,0,0,0,1,432467,92,0,1,0,0,0,0,55,1,0,0,0,ab8f86ed81462ae45abeeccfd59d6dc6,994781896f3c2630d1d911f3f7655357655f46890d13879c054eab0ad7266ed2,"https://www.iitb.ac.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.iitb.ac.in
URL: https://www.iitb.ac.in/
Registrable Domain: iitb.ac.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.49
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Search, Go

   📄 Page Content:
      External Links: 92

   🚩 Phishing Keywords Detected: account

 ",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,486.0,be3e144c48d03f3e,,0.0,0.0,0.0
